Date,Device,Source,Category,Impressions,Clicks,Conversions,Revenue,Cost,,,,,,
5/12/20,Mobile,PPC,Health,26739,659,22,171,149,,,,,,
5/12/20,Tablet,PPC,Health,2131,44,0,5,7,,,,,,
5/13/20,Desktop,PPC,Health,11837,205,9,78,64,,,,,,
5/13/20,Mobile,PPC,Health,24457,602,20,161,138,,,,,,
5/13/20,Tablet,PPC,Health,2016,40,1,15,6,,,,,,
5/14/20,Desktop,PPC,Health,10918,191,9,84,56,,,,,,
5/14/20,Mobile,PPC,Health,22117,528,19,165,107,,,,,,
5/14/20,Tablet,PPC,Health,1829,36,0,5,5,,,,,,
5/15/20,Desktop,PPC,Health,9617,179,8,79,54,,,,,,
5/15/20,Mobile,PPC,Health,20768,534,19,161,110,,,,,,
5/15/20,Tablet,PPC,Health,1794,35,1,10,5,,,,,,
5/16/20,Desktop,PPC,Health,9169,184,8,89,54,,,,,,
5/16/20,Mobile,PPC,Health,24657,615,20,171,133,,,,,,
5/16/20,Tablet,PPC,Health,2021,42,1,18,7,,,,,,
5/17/20,Desktop,PPC,Health,10530,209,9,113,59,,,,,,
5/17/20,Mobile,PPC,Health,27244,623,21,165,133,,,,,,
5/17/20,Tablet,PPC,Health,2216,41,1,11,6,,,,,,
5/18/20,Desktop,PPC,Health,13566,239,10,104,72,,,,,,
5/18/20,Mobile,PPC,Health,24746,607,22,196,134,,,,,,
5/18/20,Tablet,PPC,Health,2164,42,1,13,7,,,,,,
5/19/20,Desktop,PPC,Health,12037,212,8,81,64,,,,,,
5/19/20,Mobile,PPC,Health,21455,536,21,156,118,,,,,,
5/19/20,Tablet,PPC,Health,1757,33,1,11,5,,,,,,
5/20/20,Desktop,PPC,Health,12471,212,8,79,66,,,,,,
5/20/20,Mobile,PPC,Health,24304,573,21,191,134,,,,,,
5/20/20,Tablet,PPC,Health,1934,33,1,6,5,,,,,,
5/21/20,Desktop,PPC,Health,12028,220,8,81,66,,,,,,
5/21/20,Mobile,PPC,Health,23531,557,23,202,128,,,,,,
5/21/20,Tablet,PPC,Health,1929,35,1,11,5,,,,,,
5/22/20,Desktop,PPC,Health,10486,194,9,84,59,,,,,,
5/22/20,Mobile,PPC,Health,22730,551,21,182,120,,,,,,
5/22/20,Tablet,PPC,Health,1830,36,0,3,6,,,,,,
5/23/20,Desktop,PPC,Health,7433,171,9,94,50,,,,,,
5/23/20,Mobile,PPC,Health,21066,531,21,176,116,,,,,,
5/23/20,Tablet,PPC,Health,1762,35,1,9,5,,,,,,
5/24/20,Desktop,PPC,Health,8598,186,7,61,51,,,,,,
5/24/20,Mobile,PPC,Health,24487,586,22,174,128,,,,,,
5/24/20,Tablet,PPC,Health,1986,41,1,9,6,,,,,,
5/25/20,Desktop,PPC,Health,10865,218,9,95,64,,,,,,
5/25/20,Mobile,PPC,Health,27438,658,21,190,160,,,,,,
5/25/20,Tablet,PPC,Health,2282,42,1,10,7,,,,,,
5/26/20,Desktop,PPC,Health,17256,300,10,90,101,,,,,,
5/26/20,Mobile,PPC,Health,37324,848,30,228,242,,,,,,
5/26/20,Tablet,PPC,Health,2804,50,1,6,9,,,,,,
5/27/20,Desktop,PPC,Health,14355,255,11,113,83,,,,,,
5/27/20,Mobile,PPC,Health,25969,632,21,193,150,,,,,,
5/27/20,Tablet,PPC,Health,2191,40,0,7,6,,,,,,
5/28/20,Desktop,PPC,Health,12798,224,9,99,76,,,,,,
5/28/20,Mobile,PPC,Health,20727,522,19,177,114,,,,,,
5/28/20,Tablet,PPC,Health,1968,36,1,18,5,,,,,,
5/29/20,Desktop,PPC,Health,10516,189,8,69,62,,,,,,
5/29/20,Mobile,PPC,Health,16123,409,17,124,81,,,,,,
5/29/20,Tablet,PPC,Health,1725,32,1,16,4,,,,,,
5/30/20,Desktop,PPC,Health,9384,183,7,73,55,,,,,,
5/30/20,Mobile,PPC,Health,19369,454,16,130,91,,,,,,
5/30/20,Tablet,PPC,Health,1956,33,0,4,4,,,,,,
5/31/20,Desktop,PPC,Health,10253,187,8,81,53,,,,,,
5/31/20,Mobile,PPC,Health,21676,502,16,116,100,,,,,,
5/31/20,Tablet,PPC,Health,2028,35,1,4,5,,,,,,
6/1/20,Desktop,PPC,Health,13586,218,9,100,65,,,,,,
6/1/20,Mobile,PPC,Health,23154,530,21,195,118,,,,,,
6/1/20,Tablet,PPC,Health,2043,33,1,8,5,,,,,,
6/2/20,Desktop,PPC,Health,12670,219,8,75,66,,,,,,
6/2/20,Mobile,PPC,Health,24374,561,20,169,131,,,,,,
6/2/20,Tablet,PPC,Health,2016,35,1,18,6,,,,,,
6/3/20,Desktop,PPC,Health,10947,195,7,77,60,,,,,,
6/3/20,Mobile,PPC,Health,20423,512,20,162,114,,,,,,
6/3/20,Tablet,PPC,Health,1702,31,0,9,5,,,,,,
6/4/20,Desktop,PPC,Health,12527,221,10,105,70,,,,,,
6/4/20,Mobile,PPC,Health,22660,580,21,187,140,,,,,,
6/4/20,Tablet,PPC,Health,1852,33,1,9,6,,,,,,
6/5/20,Desktop,PPC,Health,12597,222,9,86,71,,,,,,
6/5/20,Mobile,PPC,Health,25250,595,21,195,147,,,,,,
6/5/20,Tablet,PPC,Health,1903,34,1,8,6,,,,,,
6/6/20,Desktop,PPC,Health,8930,182,8,102,55,,,,,,
6/6/20,Mobile,PPC,Health,20937,559,20,169,134,,,,,,
6/6/20,Tablet,PPC,Health,1529,33,1,8,6,,,,,,
6/7/20,Desktop,PPC,Health,8216,168,7,80,51,,,,,,
6/7/20,Mobile,PPC,Health,18708,516,20,163,118,,,,,,
6/7/20,Tablet,PPC,Health,1373,29,1,2,4,,,,,,
6/8/20,Desktop,PPC,Health,12670,222,8,75,69,,,,,,
6/8/20,Mobile,PPC,Health,22744,570,20,154,141,,,,,,
6/8/20,Tablet,PPC,Health,1714,32,1,6,5,,,,,,
6/9/20,Desktop,PPC,Health,14537,236,10,107,72,,,,,,
6/9/20,Mobile,PPC,Health,26726,626,20,147,161,,,,,,
6/9/20,Tablet,PPC,Health,1897,34,0,6,6,,,,,,
6/10/20,Desktop,PPC,Health,12516,212,8,75,64,,,,,,
6/10/20,Mobile,PPC,Health,24655,557,20,157,133,,,,,,
6/10/20,Tablet,PPC,Health,1671,33,0,8,5,,,,,,
6/11/20,Desktop,PPC,Health,11938,196,8,76,58,,,,,,
6/11/20,Mobile,PPC,Health,20990,492,18,151,113,,,,,,
6/11/20,Tablet,PPC,Health,1560,30,1,3,5,,,,,,
6/12/20,Desktop,PPC,Health,10289,181,7,74,52,,,,,,
6/12/20,Mobile,PPC,Health,18400,435,15,123,97,,,,,,
6/12/20,Tablet,PPC,Health,1483,27,0,8,4,,,,,,
6/13/20,Desktop,PPC,Health,7859,166,7,70,49,,,,,,
6/13/20,Mobile,PPC,Health,18216,457,18,152,102,,,,,,
6/13/20,Tablet,PPC,Health,1296,29,1,16,5,,,,,,
6/14/20,Desktop,PPC,Health,7965,156,5,58,43,,,,,,
6/14/20,Mobile,PPC,Health,20675,473,17,150,106,,,,,,
6/14/20,Tablet,PPC,Health,1269,28,1,3,5,,,,,,
6/15/20,Desktop,PPC,Health,11953,221,8,97,62,,,,,,
6/15/20,Mobile,PPC,Health,23981,514,18,181,113,,,,,,
6/15/20,Tablet,PPC,Health,1508,30,1,10,5,,,,,,
6/16/20,Desktop,PPC,Health,15185,257,9,96,79,,,,,,
6/16/20,Mobile,PPC,Health,33309,705,22,214,186,,,,,,
6/16/20,Tablet,PPC,Health,1947,39,0,13,7,,,,,,
6/17/20,Desktop,PPC,Health,11412,199,8,72,56,,,,,,
6/17/20,Mobile,PPC,Health,22898,518,16,123,119,,,,,,
6/17/20,Tablet,PPC,Health,1483,28,0,8,5,,,,,,
6/18/20,Desktop,PPC,Health,9427,176,9,89,52,,,,,,
6/18/20,Mobile,PPC,Health,18457,461,17,148,104,,,,,,
6/18/20,Tablet,PPC,Health,1286,26,1,7,4,,,,,,
6/19/20,Desktop,PPC,Health,8392,157,6,58,45,,,,,,
6/19/20,Mobile,PPC,Health,17813,427,15,120,100,,,,,,
6/19/20,Tablet,PPC,Health,1201,25,1,13,4,,,,,,
6/20/20,Desktop,PPC,Health,6298,132,7,67,36,,,,,,
6/20/20,Mobile,PPC,Health,15526,395,16,128,85,,,,,,
6/20/20,Tablet,PPC,Health,1076,23,0,6,3,,,,,,
6/21/20,Desktop,PPC,Health,6482,132,5,52,35,,,,,,
6/21/20,Mobile,PPC,Health,17688,426,13,113,89,,,,,,
6/21/20,Tablet,PPC,Health,1182,26,0,5,4,,,,,,
6/22/20,Desktop,PPC,Health,12147,225,8,95,63,,,,,,
6/22/20,Mobile,PPC,Health,24603,555,18,166,121,,,,,,
6/22/20,Tablet,PPC,Health,1710,33,1,6,5,,,,,,
6/23/20,Desktop,PPC,Health,12957,236,9,110,72,,,,,,
6/23/20,Mobile,PPC,Health,28165,634,20,152,155,,,,,,
6/23/20,Tablet,PPC,Health,1959,38,0,11,7,,,,,,
6/24/20,Desktop,PPC,Health,9835,188,7,75,50,,,,,,
6/24/20,Mobile,PPC,Health,20616,489,13,118,105,,,,,,
6/24/20,Tablet,PPC,Health,1488,27,0,3,4,,,,,,
6/25/20,Desktop,PPC,Health,8951,168,8,87,49,,,,,,
6/25/20,Mobile,PPC,Health,19129,474,15,159,106,,,,,,
6/25/20,Tablet,PPC,Health,1224,25,0,4,4,,,,,,
6/26/20,Desktop,PPC,Health,7744,151,7,75,43,,,,,,
6/26/20,Mobile,PPC,Health,15271,375,13,115,79,,,,,,
6/26/20,Tablet,PPC,Health,972,19,0,5,3,,,,,,
6/27/20,Desktop,PPC,Health,6594,144,6,62,38,,,,,,
6/27/20,Mobile,PPC,Health,14269,374,14,120,78,,,,,,
6/27/20,Tablet,PPC,Health,1010,23,1,6,4,,,,,,
6/28/20,Desktop,PPC,Health,8156,161,6,65,44,,,,,,
6/28/20,Mobile,PPC,Health,19591,464,15,146,98,,,,,,
6/28/20,Tablet,PPC,Health,1234,24,1,14,4,,,,,,
6/29/20,Desktop,PPC,Health,13177,228,9,92,65,,,,,,
6/29/20,Mobile,PPC,Health,25471,571,17,144,132,,,,,,
6/29/20,Tablet,PPC,Health,1637,30,1,8,6,,,,,,
6/30/20,Desktop,PPC,Health,12638,217,7,70,65,,,,,,
6/30/20,Mobile,PPC,Health,24490,581,18,144,138,,,,,,
6/30/20,Tablet,PPC,Health,1450,28,1,12,5,,,,,,
7/1/20,Desktop,PPC,Health,11357,196,8,77,58,,,,,,
7/1/20,Mobile,PPC,Health,21243,501,16,113,116,,,,,,
7/1/20,Tablet,PPC,Health,1352,26,0,2,5,,,,,,
7/2/20,Desktop,PPC,Health,10274,178,7,85,51,,,,,,
7/2/20,Mobile,PPC,Health,17978,448,16,149,97,,,,,,
7/2/20,Tablet,PPC,Health,1216,25,1,9,4,,,,,,
7/3/20,Desktop,PPC,Health,8068,156,6,64,44,,,,,,
7/3/20,Mobile,PPC,Health,16935,415,14,128,93,,,,,,
7/3/20,Tablet,PPC,Health,1126,25,1,4,5,,,,,,
7/4/20,Desktop,PPC,Health,6381,129,6,68,33,,,,,,
7/4/20,Mobile,PPC,Health,14994,364,13,122,74,,,,,,
7/4/20,Tablet,PPC,Health,994,20,1,8,4,,,,,,
7/5/20,Desktop,PPC,Health,7770,144,6,59,37,,,,,,
7/5/20,Mobile,PPC,Health,17926,431,15,149,87,,,,,,
7/5/20,Tablet,PPC,Health,1084,21,0,9,3,,,,,,
7/6/20,Desktop,PPC,Health,12872,225,8,84,60,,,,,,
7/6/20,Mobile,PPC,Health,24094,522,18,179,113,,,,,,
7/6/20,Tablet,PPC,Health,1412,23,0,1,4,,,,,,
7/7/20,Desktop,PPC,Health,12134,216,8,76,57,,,,,,
7/7/20,Mobile,PPC,Health,25014,566,18,168,131,,,,,,
7/7/20,Tablet,PPC,Health,1377,25,1,10,4,,,,,,
7/8/20,Desktop,PPC,Health,11079,193,7,86,50,,,,,,
7/8/20,Mobile,PPC,Health,21849,497,18,150,113,,,,,,
7/8/20,Tablet,PPC,Health,1324,23,0,5,4,,,,,,
7/9/20,Desktop,PPC,Health,9545,179,7,58,51,,,,,,
7/9/20,Mobile,PPC,Health,19631,491,16,135,111,,,,,,
7/9/20,Tablet,PPC,Health,1182,25,1,3,5,,,,,,
7/10/20,Desktop,PPC,Health,8095,147,7,68,44,,,,,,
7/10/20,Mobile,PPC,Health,17088,431,16,148,98,,,,,,
7/10/20,Tablet,PPC,Health,1124,21,0,12,4,,,,,,
7/11/20,Desktop,PPC,Health,6068,129,6,62,39,,,,,,
7/11/20,Mobile,PPC,Health,16608,445,16,169,105,,,,,,
7/11/20,Tablet,PPC,Health,1020,21,0,2,4,,,,,,
7/12/20,Desktop,PPC,Health,7528,153,7,67,45,,,,,,
7/12/20,Mobile,PPC,Health,18494,478,16,150,107,,,,,,
7/12/20,Tablet,PPC,Health,1196,26,0,6,5,,,,,,
7/13/20,Desktop,PPC,Health,10970,191,8,88,56,,,,,,
7/13/20,Mobile,PPC,Health,20902,518,17,154,118,,,,,,
7/13/20,Tablet,PPC,Health,1401,26,1,6,5,,,,,,
7/14/20,Desktop,PPC,Health,10189,175,7,95,51,,,,,,
7/14/20,Mobile,PPC,Health,18039,477,16,139,111,,,,,,
7/14/20,Tablet,PPC,Health,1149,21,1,10,4,,,,,,
7/15/20,Desktop,PPC,Health,9991,171,7,58,48,,,,,,
7/15/20,Mobile,PPC,Health,17297,456,15,122,102,,,,,,
7/15/20,Tablet,PPC,Health,1154,21,0,1,4,,,,,,
7/16/20,Desktop,PPC,Health,9905,167,7,77,46,,,,,,
7/16/20,Mobile,PPC,Health,17546,439,15,141,96,,,,,,
7/16/20,Tablet,PPC,Health,1160,21,0,7,4,,,,,,
7/17/20,Desktop,PPC,Health,9236,156,6,49,44,,,,,,
7/17/20,Mobile,PPC,Health,16958,413,15,154,90,,,,,,
7/17/20,Tablet,PPC,Health,1173,24,0,9,4,,,,,,
7/18/20,Desktop,PPC,Health,7655,148,6,57,40,,,,,,
7/18/20,Mobile,PPC,Health,16101,418,13,133,90,,,,,,
7/18/20,Tablet,PPC,Health,1199,25,0,11,5,,,,,,
7/19/20,Desktop,PPC,Health,7779,153,7,92,42,,,,,,
7/19/20,Mobile,PPC,Health,16945,447,16,156,95,,,,,,
7/19/20,Tablet,PPC,Health,1194,23,0,4,4,,,,,,
7/20/20,Desktop,PPC,Health,10453,182,6,66,63,,,,,,
7/20/20,Mobile,PPC,Health,19130,497,15,133,129,,,,,,
7/20/20,Tablet,PPC,Health,1246,24,0,0,5,,,,,,
7/21/20,Desktop,PPC,Health,10659,193,8,75,59,,,,,,
7/21/20,Mobile,PPC,Health,20637,522,18,152,123,,,,,,
7/21/20,Tablet,PPC,Health,1262,23,0,6,4,,,,,,
7/22/20,Desktop,PPC,Health,9989,179,7,67,53,,,,,,
7/22/20,Mobile,PPC,Health,19967,525,16,133,115,,,,,,
7/22/20,Tablet,PPC,Health,1196,22,1,10,4,,,,,,
7/23/20,Desktop,PPC,Health,9793,169,6,73,48,,,,,,
7/23/20,Mobile,PPC,Health,19414,493,16,169,108,,,,,,
7/23/20,Tablet,PPC,Health,1186,23,1,11,4,,,,,,
7/24/20,Desktop,PPC,Health,7458,134,5,62,40,,,,,,
7/24/20,Mobile,PPC,Health,15464,400,14,157,83,,,,,,
7/24/20,Tablet,PPC,Health,983,19,0,1,3,,,,,,
7/25/20,Desktop,PPC,Health,6319,127,7,77,38,,,,,,
7/25/20,Mobile,PPC,Health,16115,442,17,161,98,,,,,,
7/25/20,Tablet,PPC,Health,995,20,0,7,3,,,,,,
7/26/20,Desktop,PPC,Health,7377,142,6,70,41,,,,,,
7/26/20,Mobile,PPC,Health,20015,506,17,161,112,,,,,,
7/26/20,Tablet,PPC,Health,1066,21,1,18,4,,,,,,
7/27/20,Desktop,PPC,Health,12429,217,8,87,68,,,,,,
7/27/20,Mobile,PPC,Health,27589,654,18,162,153,,,,,,
7/27/20,Tablet,PPC,Health,1464,25,0,3,4,,,,,,
7/28/20,Desktop,PPC,Health,11776,194,7,87,59,,,,,,
7/28/20,Mobile,PPC,Health,26834,659,18,169,163,,,,,,
7/28/20,Tablet,PPC,Health,1307,24,0,2,4,,,,,,
7/29/20,Desktop,PPC,Health,11486,184,6,61,53,,,,,,
7/29/20,Mobile,PPC,Health,24347,594,17,160,140,,,,,,
7/29/20,Tablet,PPC,Health,1282,25,1,8,5,,,,,,
7/30/20,Desktop,PPC,Health,14310,180,6,66,51,,,,,,
7/30/20,Mobile,PPC,Health,23858,565,15,146,130,,,,,,
7/30/20,Tablet,PPC,Health,2490,26,0,4,4,,,,,,
7/31/20,Desktop,PPC,Health,18074,187,6,72,51,,,,,,
7/31/20,Mobile,PPC,Health,18826,470,16,156,103,,,,,,
7/31/20,Tablet,PPC,Health,1083,21,1,6,4,,,,,,
8/1/20,Desktop,PPC,Health,16341,174,6,80,42,,,,,,
8/1/20,Mobile,PPC,Health,17633,446,16,151,91,,,,,,
8/1/20,Tablet,PPC,Health,1134,24,0,8,4,,,,,,
8/2/20,Desktop,PPC,Health,17656,181,5,67,44,,,,,,
8/2/20,Mobile,PPC,Health,17469,458,13,132,95,,,,,,
8/2/20,Tablet,PPC,Health,1140,22,1,13,4,,,,,,
8/3/20,Desktop,PPC,Health,22134,222,8,95,58,,,,,,
8/3/20,Mobile,PPC,Health,19772,497,13,120,107,,,,,,
8/3/20,Tablet,PPC,Health,1243,24,1,14,5,,,,,,
8/4/20,Desktop,PPC,Health,14503,200,7,79,55,,,,,,
8/4/20,Mobile,PPC,Health,19345,498,11,127,106,,,,,,
8/4/20,Tablet,PPC,Health,1137,23,1,18,5,,,,,,
8/5/20,Desktop,PPC,Health,9652,175,7,80,51,,,,,,
8/5/20,Mobile,PPC,Health,18689,480,16,136,106,,,,,,
8/5/20,Tablet,PPC,Health,1068,21,0,3,4,,,,,,
8/6/20,Desktop,PPC,Health,8769,156,6,71,46,,,,,,
8/6/20,Mobile,PPC,Health,15147,415,11,90,87,,,,,,
8/6/20,Tablet,PPC,Health,992,20,0,4,3,,,,,,
8/7/20,Desktop,PPC,Health,7400,147,5,39,41,,,,,,
8/7/20,Mobile,PPC,Health,12732,359,11,101,71,,,,,,
8/7/20,Tablet,PPC,Health,971,18,0,3,3,,,,,,
8/8/20,Desktop,PPC,Health,6461,135,5,62,39,,,,,,
8/8/20,Mobile,PPC,Health,14925,415,14,151,83,,,,,,
8/8/20,Tablet,PPC,Health,987,19,1,13,3,,,,,,
8/9/20,Desktop,PPC,Health,6593,135,5,60,40,,,,,,
8/9/20,Mobile,PPC,Health,15231,407,12,130,85,,,,,,
8/9/20,Tablet,PPC,Health,982,18,1,6,3,,,,,,
8/10/20,Desktop,PPC,Health,9535,163,7,76,49,,,,,,
8/10/20,Mobile,PPC,Health,18559,475,14,133,100,,,,,,
8/10/20,Tablet,PPC,Health,1194,23,0,5,4,,,,,,
8/11/20,Desktop,PPC,Health,10532,181,6,58,57,,,,,,
8/11/20,Mobile,PPC,Health,20018,482,14,134,104,,,,,,
8/11/20,Tablet,PPC,Health,1264,23,0,10,5,,,,,,
8/12/20,Desktop,PPC,Health,8745,155,6,73,50,,,,,,
8/12/20,Mobile,PPC,Health,15096,407,12,122,88,,,,,,
8/12/20,Tablet,PPC,Health,1051,20,0,3,4,,,,,,
8/13/20,Desktop,PPC,Health,8813,158,6,76,46,,,,,,
8/13/20,Mobile,PPC,Health,14295,380,12,114,77,,,,,,
8/13/20,Tablet,PPC,Health,985,19,0,3,3,,,,,,
8/14/20,Desktop,PPC,Health,8635,155,7,96,45,,,,,,
8/14/20,Mobile,PPC,Health,13910,377,12,111,76,,,,,,
8/14/20,Tablet,PPC,Health,1030,20,1,8,3,,,,,,
8/15/20,Desktop,PPC,Health,6710,131,5,73,37,,,,,,
8/15/20,Mobile,PPC,Health,12341,345,12,112,74,,,,,,
8/15/20,Tablet,PPC,Health,972,18,1,10,3,,,,,,
8/16/20,Desktop,PPC,Health,7651,154,6,81,46,,,,,,
8/16/20,Mobile,PPC,Health,14803,404,11,122,85,,,,,,
8/16/20,Tablet,PPC,Health,1132,20,1,8,3,,,,,,
8/17/20,Desktop,PPC,Health,11938,202,7,89,60,,,,,,
8/17/20,Mobile,PPC,Health,18740,491,14,133,113,,,,,,
8/17/20,Tablet,PPC,Health,1454,27,1,8,5,,,,,,
8/18/20,Desktop,PPC,Health,10846,190,7,69,59,,,,,,
8/18/20,Mobile,PPC,Health,17188,470,15,147,106,,,,,,
8/18/20,Tablet,PPC,Health,1254,21,0,7,4,,,,,,
8/19/20,Desktop,PPC,Health,10011,169,6,57,51,,,,,,
8/19/20,Mobile,PPC,Health,17268,455,14,130,97,,,,,,
8/19/20,Tablet,PPC,Health,1250,21,0,3,4,,,,,,
8/20/20,Desktop,PPC,Health,9563,159,6,67,48,,,,,,
8/20/20,Mobile,PPC,Health,15200,386,12,114,81,,,,,,
8/20/20,Tablet,PPC,Health,1019,19,0,1,4,,,,,,
8/21/20,Desktop,PPC,Health,8744,150,5,59,43,,,,,,
8/21/20,Mobile,PPC,Health,14873,394,14,126,81,,,,,,
8/21/20,Tablet,PPC,Health,1030,17,0,6,3,,,,,,
8/22/20,Desktop,PPC,Health,7717,151,6,70,44,,,,,,
8/22/20,Mobile,PPC,Health,17147,447,13,112,97,,,,,,
8/22/20,Tablet,PPC,Health,1174,24,0,6,5,,,,,,
8/23/20,Desktop,PPC,Health,7711,143,6,69,39,,,,,,
8/23/20,Mobile,PPC,Health,16313,401,12,120,79,,,,,,
8/23/20,Tablet,PPC,Health,1115,22,1,8,4,,,,,,
8/24/20,Desktop,PPC,Health,12135,188,7,89,57,,,,,,
8/24/20,Mobile,PPC,Health,18500,440,13,124,95,,,,,,
8/24/20,Tablet,PPC,Health,1338,23,0,5,5,,,,,,
8/25/20,Desktop,PPC,Health,10894,169,7,81,47,,,,,,
8/25/20,Mobile,PPC,Health,15911,386,12,114,79,,,,,,
8/25/20,Tablet,PPC,Health,1098,18,1,12,4,,,,,,
8/26/20,Desktop,PPC,Health,7657,127,5,57,38,,,,,,
8/26/20,Mobile,PPC,Health,9695,258,9,73,55,,,,,,
8/26/20,Tablet,PPC,Health,745,13,0,4,2,,,,,,
8/27/20,Desktop,PPC,Health,10777,165,7,67,48,,,,,,
8/27/20,Mobile,PPC,Health,17868,417,13,119,95,,,,,,
8/27/20,Tablet,PPC,Health,1165,20,1,7,4,,,,,,
8/28/20,Desktop,PPC,Health,9712,154,6,59,43,,,,,,
8/28/20,Mobile,PPC,Health,15931,376,12,109,77,,,,,,
8/28/20,Tablet,PPC,Health,1059,18,0,3,3,,,,,,
8/29/20,Desktop,PPC,Health,8794,155,6,71,43,,,,,,
8/29/20,Mobile,PPC,Health,18731,416,11,100,85,,,,,,
8/29/20,Tablet,PPC,Health,1189,18,0,7,3,,,,,,
8/30/20,Desktop,PPC,Health,10952,188,7,72,56,,,,,,
8/30/20,Mobile,PPC,Health,23606,532,14,132,118,,,,,,
8/30/20,Tablet,PPC,Health,1516,27,1,11,6,,,,,,
8/31/20,Desktop,PPC,Health,14464,230,8,87,73,,,,,,
8/31/20,Mobile,PPC,Health,24012,522,15,125,121,,,,,,
8/31/20,Tablet,PPC,Health,1617,27,0,9,6,,,,,,
9/1/20,Desktop,PPC,Health,11785,181,7,75,53,,,,,,
9/1/20,Mobile,PPC,Health,19317,449,14,118,98,,,,,,
9/1/20,Tablet,PPC,Health,1304,22,0,4,4,,,,,,
9/2/20,Desktop,PPC,Health,10966,165,7,83,47,,,,,,
9/2/20,Mobile,PPC,Health,18938,444,13,107,96,,,,,,
9/2/20,Tablet,PPC,Health,1251,22,0,4,4,,,,,,
9/3/20,Desktop,PPC,Health,10654,175,7,59,51,,,,,,
9/3/20,Mobile,PPC,Health,18201,438,12,97,89,,,,,,
9/3/20,Tablet,PPC,Health,1279,21,0,3,4,,,,,,
9/4/20,Desktop,PPC,Health,9079,157,6,74,44,,,,,,
9/4/20,Mobile,PPC,Health,16501,397,13,122,81,,,,,,
9/4/20,Tablet,PPC,Health,1145,19,0,5,4,,,,,,
9/5/20,Desktop,PPC,Health,7034,136,5,74,38,,,,,,
9/5/20,Mobile,PPC,Health,14708,382,15,146,81,,,,,,
9/5/20,Tablet,PPC,Health,982,19,0,5,4,,,,,,
9/6/20,Desktop,PPC,Health,6870,137,7,85,37,,,,,,
9/6/20,Mobile,PPC,Health,13514,360,13,110,79,,,,,,
9/6/20,Tablet,PPC,Health,948,18,0,10,4,,,,,,
9/7/20,Desktop,PPC,Health,8834,160,6,61,45,,,,,,
9/7/20,Mobile,PPC,Health,16722,424,13,143,95,,,,,,
9/7/20,Tablet,PPC,Health,1230,22,0,4,4,,,,,,
9/8/20,Desktop,PPC,Health,12549,202,8,73,61,,,,,,
9/8/20,Mobile,PPC,Health,20263,485,16,140,123,,,,,,
9/8/20,Tablet,PPC,Health,1369,23,1,6,5,,,,,,
9/9/20,Desktop,PPC,Health,12469,204,8,80,60,,,,,,
9/9/20,Mobile,PPC,Health,18952,454,14,123,114,,,,,,
9/9/20,Tablet,PPC,Health,1353,24,0,2,5,,,,,,
9/10/20,Desktop,PPC,Health,12022,198,7,87,58,,,,,,
9/10/20,Mobile,PPC,Health,19828,442,14,123,107,,,,,,
9/10/20,Tablet,PPC,Health,1316,21,0,3,4,,,,,,
9/11/20,Desktop,PPC,Health,8942,152,7,80,44,,,,,,
9/11/20,Mobile,PPC,Health,15484,368,12,104,86,,,,,,
9/11/20,Tablet,PPC,Health,1005,19,0,1,4,,,,,,
9/12/20,Desktop,PPC,Health,7231,137,6,69,40,,,,,,
9/12/20,Mobile,PPC,Health,14355,362,13,148,81,,,,,,
9/12/20,Tablet,PPC,Health,1064,18,0,2,4,,,,,,
9/13/20,Desktop,PPC,Health,7194,130,5,60,37,,,,,,
9/13/20,Mobile,PPC,Health,13442,328,11,89,70,,,,,,
9/13/20,Tablet,PPC,Health,981,18,0,5,3,,,,,,
9/14/20,Desktop,PPC,Health,11583,195,7,72,62,,,,,,
9/14/20,Mobile,PPC,Health,16589,393,14,144,93,,,,,,
9/14/20,Tablet,PPC,Health,1204,21,1,9,4,,,,,,
9/15/20,Desktop,PPC,Health,11992,196,8,81,61,,,,,,
9/15/20,Mobile,PPC,Health,16862,398,13,117,99,,,,,,
9/15/20,Tablet,PPC,Health,1180,20,0,3,4,,,,,,
9/16/20,Desktop,PPC,Health,11879,190,8,73,62,,,,,,
9/16/20,Mobile,PPC,Health,16098,383,14,128,94,,,,,,
9/16/20,Tablet,PPC,Health,1092,18,1,9,3,,,,,,
9/17/20,Desktop,PPC,Health,10983,173,8,88,52,,,,,,
9/17/20,Mobile,PPC,Health,14999,366,12,122,85,,,,,,
9/17/20,Tablet,PPC,Health,1083,19,0,5,3,,,,,,
9/18/20,Desktop,PPC,Health,8961,149,7,71,44,,,,,,
9/18/20,Mobile,PPC,Health,14222,343,12,142,83,,,,,,
9/18/20,Tablet,PPC,Health,973,17,0,3,3,,,,,,
9/19/20,Desktop,PPC,Health,7063,143,7,81,42,,,,,,
9/19/20,Mobile,PPC,Health,14095,361,13,132,87,,,,,,
9/19/20,Tablet,PPC,Health,943,18,0,6,4,,,,,,
9/20/20,Desktop,PPC,Health,7169,146,6,67,44,,,,,,
9/20/20,Mobile,PPC,Health,13828,347,12,151,84,,,,,,
9/20/20,Tablet,PPC,Health,913,17,0,2,3,,,,,,
9/21/20,Desktop,PPC,Health,10125,176,7,70,50,,,,,,
9/21/20,Mobile,PPC,Health,14867,360,13,132,85,,,,,,
9/21/20,Tablet,PPC,Health,981,19,1,4,4,,,,,,
9/22/20,Desktop,PPC,Health,10069,164,7,74,49,,,,,,
